GeneName	MeanExpression
CD101	0.0654569980663147
AL445231.1	0.0112292530093316
TTF2	0.082468922148463
TRIM45	0
MAN1A2	0.287024616412881
TENT5C	0.0156818193650544
GDAP2	0.237873621419855
WDR3	0.0380617771772113
SPAG17	0.000231126102220722
WARS2	0.088884930004089
WARS2-IT1	0
WARS2-AS1	0.0715724249647114
LINC00622	0
ZNF697	0.0312239201100734
PHGDH	0.000462252204441444
NOTCH2	0.929679697843635
SEC22B	0.123339720731395
AC253572.1	0
NBPF26	0.252885054227584
AC253572.2	0.477783873052069
LINC00623	0.14630464787161
FCGR1B	0.11666724451875
AC244453.3	0
AC244453.2	0
AC244453.1	0
FAM72B	0.000231126102220722
SRGAP2C	0.344723052377969
SRGAP2-AS1	0.0370979986650752
LINC02798	0.023248186621368
LINC02591	0.0279096064724768
HIST2H3PS2	0.000231126102220722
LINC02802	0
AC246785.3	0
NBPF15	0.0234222845307994
FP700111.1	0.0225937061214002
SRGAP2B	0.414752383274228
FAM72D	0.00624040475995949
AC245014.3	0.219569757741883
NBPF20	0.0117874312132568
GPR89A	0.0606033499196796
PDZK1	0.00624040475995949
CD160	0.00577815255551805
RNF115	0.275359658568176
POLR3C	0.0800009410098017
NUDT17	0.0101695484977118
PIAS3	0.020147244996456
ANKRD35	0
ITGA10	0.000231126102220722
PEX11B	0.0326458086059112
RBM8A	0.207733562869624
LIX1L-AS1	0.0725826331319039
LIX1L	0.0368672488594133
POLR3GL	0.0536083964395288
TXNIP	1.11122960371069
AC239799.2	0.0588642552667527
LINC01719	0
NBPF10	0.154847652915739
NOTCH2NLA	0.0695168233895055
AC239799.1	0
AC245407.2	0.00878279188438743
NBPF12	0.183799906086516
PRKAB2	0.0417597948127429
AC242426.2	0.0613930305223843
FMO5	0.0557889758762976
CHD1L	0.00647153086218021
LINC00624	0.0271595762695841
BCL9	0.00961137029378656
ACP6	0.00924504408882887
GPR89B	0.0616804322242768
NBPF11	0.131437795047159
LINC01138	0.270419758009793
AC245100.1	0
PPIAL4G	0
NBPF14	0.299140208709824
PDE4DIP	0.0354627381565528
NBPF9	0.118694926080146
AC245297.3	0.295756664064592
AC245297.2	0.000231126102220722
NOTCH2NLC	0.20176318201858
NBPF19	0.1777733059527
AC242842.1	0.000231126102220722
FCGR1A	0.188997984127832
HIST2H2BF	0.014233892338201
AC243772.2	0
HIST2H2AA4	0.0150624707476001
HIST2H4B	0
AC239868.1	0
HIST2H2BE	0.0334959070290274
HIST2H2AC	0.0741612417441958
HIST2H2AB	0
BOLA1	0.0149665447481164
SF3B4	0.06030691118319
MTMR11	0.0544543526419053
OTUD7B	0.00868686588490367
AC244033.2	0
VPS45	0.202959668043766
PLEKHO1	0.537104170313078
AC242988.2	0.0578215522515514
ANP32E	0.0760234861341991
CA14	0
APH1A	0.0664336358541296
C1orf54	0.00993842239549103
MRPS21	0.164454448375326
PRPF3	0.224531382253663
RPRD2	0.244374020112127
TARS2	0.0429373216341224
ECM1	0.000231126102220722
FALEC	0
AL356356.1	0.0625048684129361
ADAMTSL4	0.166264183089839
ADAMTSL4-AS1	1.34136134311641
MCL1	1.12284763604797
ENSA	0.469894165408365
GOLPH3L	0.0572935547993816
HORMAD1	0.0613851223774635
CTSS	1.76073149102789
CTSK	0.0306831196991255
ARNT	0.24101797936876
SETDB1	0.18729364506086
CERS2	0.0476731474709979
ANXA9	0
MINDY1	0.0584405245724469
PRUNE1	0.0245212631456724
BNIPL	0
C1orf56	0.0591728006858035
CDC42SE1	0.190192136149071
MLLT11	0.0182982361786903
GABPB2	0.0839652166300674
SEMA6C	0
TNFAIP8L2	0.0850286870658683
SCNM1	0.0817147497248305
LYSMD1	0.000462252204441444
VPS72	0.028084080678467
PIP5K1A	0.171244314284272
PSMD4	0.14032065515177
ZNF687-AS1	0.0120185573154775
ZNF687	0.0314724240052714
PI4KB	0.133644845628403
RFX5	0.0362127683594455
AL391069.2	0
PSMB4	0.156748362498977
POGZ	0.307108786646728
TUFT1	0
SNX27	0.387002537335115
AL391335.1	0.00924504408882887
MRPL9	0.0233263585313156
TDRKH	0.000231126102220722
THEM4	0.0290871332938563
AL450992.2	0.00670265696440094
AL450992.3	0.0995798773180606
S100A10	0.545531337684635
AL450992.1	0.0344596855411635
S100A11	0.782977538349803
FLG-AS1	0.000693378306662166
S100A9	1.90155302134089
S100A12	0.207059582744997
S100A8	1.57159172411937
S100A6	1.21973426531915
S100A4	1.22470877509555
S100A13	0.00300463932886939
AL162258.2	0.0234789364270299
CHTOP	0.0820195292197003
SNAPIN	0.0319565725199888
ILF2	0.0954860135620313
INTS3	0.108215703273707
AL513523.4	0
AL513523.3	0
SLC27A3	0.0978671620527067
GATAD2B	0.420375563116231
AL358472.5	0.032898454721849
DENND4B	0.220758129814653
CRTC2	0.0404296900956491
SLC39A1	0.0451526566568458
AL358472.4	0.00554702645329733
CREB3L4	0
JTB	0.115868903178007
AL358472.2	0
RAB13	0.0131741878265811
RPS27	1.50261115070647
NUP210L	0.015738471261285
TPM3	0.718257215948481
C1orf189	0.000462252204441444
C1orf43	0.115158523374926
UBAP2L	0.157045610145485
HAX1	0.111538677649342
ATP8B2	0.0144083665441912
IL6R-AS1	0.000693378306662166
IL6R	0.490818416008544
SHE	0
TDRD10	0.000231126102220722
UBE2Q1	0.0389862815860942
ADAR	0.549546843335935
KCNN3	0
PMVK	0.0654917536522694
AL451085.1	0
PBXIP1	0.060734031505118
PYGO2	0.0246738410413867
AL451085.2	0
SHC1	0.0571145620760929
CKS1B	0.0119226313159938
FLAD1	0.0353449158467932
ZBTB7B	0.107892793392742
DCST2	0.00693378306662166
DCST1	0
ADAM15	0.107081969072879
EFNA4	0.00993842239549103
EFNA3	0
SLC50A1	0.0416638688132591
DPM3	0.061449306122056
KRTCAP2	0.11267241185017
TRIM46	0
MUC1	0
AC234582.1	0
THBS3	0.0397363117889869
MTX1	0.0430506254265835
GBA	0.0549951530528531
FAM189B	0.0115563051110361
SCAMP3	0.0846370749230125
CLK2	0.0700009719042228
FDPS	0.120513697829256
RUSC1-AS1	0.0073960352710631
RUSC1	0.0131741878265811
ASH1L	0.969158605090099
ASH1L-AS1	0.00901391798660815
MSTO1	0.0138675661332433
AL353807.5	0.12495760344694
YY1AP1	0.220749188912342
DAP3	0.205702924294065
GON4L	0.291685583742837
SYT11	0.0177793320780183
RIT1	0.0951589614603269
KHDC4	0.160276800742376
ARHGEF2	0.223192916870496
AL355388.2	0.000231126102220722
AL355388.1	0
AL355388.3	0.00855166578216671
SSR2	0.185818494296414
UBQLN4	0.0169114795653659
LAMTOR2	0.114752923066715
LMNA	0.276501938606238
SEMA4A	0.150787827592548
SLC25A44	0.0353841899500464
PMF1	0.125772946284102
BGLAP	0
PAQR6	0.00670265696440094
SMG5	0.155230924300214
TMEM79	0.0172778057703236
GLMP	0.0398934082019998
CCT3	0.105075863842101
TSACC	0.00878279188438743
RHBG	0
C1orf61	0.000231126102220722
MEF2D	0.26787166716149
IQGAP3	0
NAXE	0.024442714939166
GPATCH4	0.0447470563486349
CRABP2	0.000231126102220722
ISG20L2	0.0956782418575576
RRNAD1	0.0471542433703259
MRPL24	0.0358290643615105
HDGF	0.128437297939029
PRCC	0.0807853505020903
AL590666.5	0
SH2D2A	0.000231126102220722
NTRK1	0
ARHGEF11	0.304603531886178
ETV3L	0.000231126102220722
ETV3	0.115367376870312
FCRL3	0.00766643547653703
AL356276.1	0
FCRL2	0.000693378306662166
FCRL1	0.00831677375576501
CD1D	0.140281381048517
CD1A	0
CD1C	0.0128471357248767
CD1B	0.000231126102220722
CD1E	0
MNDA	1.25734982671335
PYHIN1	0.021220937673431
IFI16	0.760980866037642
AIM2	0.0998604080078065
FCER1A	0
DUSP23	0.0396230079965258
FCRL6	0.000693378306662166
SLAMF8	0.0213421496108129
AL590560.2	0
VSIG8	0
AL590560.3	0
CFAP45	0.0157558490542623
AL590560.5	0
TAGLN2	0.419686111899451
LINC01133	0.000231126102220722
KCNJ10	0
PIGM	0.049060280380881
AL121987.1	0.000231126102220722
IGSF8	0.0217651277120011
ATP1A4	0
CASQ1	0.000231126102220722
AL121987.2	0
PEA15	0.0726785591313877
DCAF8	0.203100442287477
AL139011.1	0
PEX19	0.0199161188942353
COPA	0.452648960670341
NCSTN	0.130464979500426
NHLH1	0
SLAMF6	0.011961905419247
AL138930.1	0
CD84	0.117299452411883
SLAMF1	0.0134272102390778
AL121985.1	0.0497925564942376
CD48	0.346013486787557
SLAMF7	0.0631287355476889
LY9	0.0357331383620267
CD244	0.112363866431119
F11R	0.0288125908676426
TSTD1	0.0433602997353106
USF1	0.15949997941535
ARHGAP30	0.410374007773415
PFDN2	0.116811537972984
NIT1	0.0451700344498232
DEDD	0.0415679428137754
UFC1	0.122223740620104
AL590714.1	0
USP21	0.0120185573154775
PPOX	0.0408571867141359
B4GALT3	0.0281407325746976
ADAMTS4	0
NDUFS2	0.0854123910638033
FCER1G	0.598450159361365
TOMM40L	0.0455537384477582
NR1I3	0
MPZ	0.00660673096491718
SDHC	0.116911606193208
AL592295.4	0.0256595158637987
AL592295.5	0.0226722543279066
AL592295.3	0.00693378306662166
FCGR2A	0.385732474141874
HSPA6	0.092926248644626
FCGR3A	0.0720064206741695
FCGR3B	0
FCGR2B	0.054166574643454
FCRLA	0
DUSP12	0.0117874312132568
AL359541.1	0.0073960352710631
ATF6	0.515378834258898
OLFML2B	0
NOS1AP	0.000693378306662166
SH2D1B	0
UHMK1	0.137411941822384
UAP1	0.0357897902582573
DDR2	0.000462252204441444
HSD17B7	0.0281800066779508
RGS5	0.000231126102220722
AL499616.1	0
AL592435.1	0.000231126102220722
NUF2	0.00997769649874425
PBX1	0.000462252204441444
LRRC52-AS1	0
AL356441.1	0.000231126102220722
MGST3	0.11112931141695
ALDH9A1	0.0507956091096269
TMCO1	0.143748648878386
TMCO1-AS1	0.000231126102220722
UCK2	0.0647292404702567
AL358115.1	0.000231126102220722
FAM78B	0.000462252204441444
AL596087.2	0
AL583804.1	0
LINC01675	0.000462252204441444
POGK	0.0859531914747512
TADA1	0.0316687945215375
GPA33	0.000231126102220722
POU2F1	0.316010088400576
AL136984.1	0
CD247	0.092253249786896
AL359962.2	0
CREG1	0.108856948201437
AL031733.2	0
RCSD1	0.822263906710283
MPZL1	0.10634253740772
ADCY10	0
MPC2	0.0646065233466397
DCAF6	0.24048998191659
GPR161	0.000231126102220722
TIPRL	0.0682652668789181
SFT2D2	0.304653136037999
TBX19	0.0598665552890244
XCL2	0.000462252204441444
XCL1	0.000231126102220722
LINC00970	0.000231126102220722
ATP1B1	0.0200732153072482
NME7	0.0534701830057284
Z99758.1	0.000231126102220722
BLZF1	0.101979084345621
CCDC181	0
SLC19A2	0.0634123713254005
Z99572.1	0
F5	0.0848795949300618
SELP	0
C1orf112	0.0529894241186333
SELL	0.352488180471395
METTL18	0.00670265696440094
SCYL3	0.0638783894540229
KIFAP3	0.0951034384537726
GORAB	0.0265621239624057
BX284613.2	0
FMO4	0.0169507536686191
PRRC2C	0.799015400290843
MYOCOS	0
VAMP4	0.0564430800797066
EEF1AKNMT	0.0218436759185075
DNM3	0.0314554225088529
PIGC	0.0436133221478072
C1orf105	0
SUCO	0.302831803478978
FASLG	0
AL645568.1	0.117850098767446
PRDX6	0.100204837902488
KLHL20	0.209676313173521
CENPL	0
DARS2	0.0239630849417472
GAS5	0.187272125047143
ZBTB37	0.0488680520853547
SERPINC1	0
RC3H1	0.684422419715128
RC3H1-IT1	0
LINC02776	0.00947617019104959
RABGAP1L-DT	0.000231126102220722
RABGAP1L	1.2386071263803
RABGAP1L-IT1	0.0139068402364965
Z99127.1	0.0290304813976258
Z99127.4	0.0418949949154798
CACYBP	0.054031374540717
MRPS14	0.0383714514859385
KIAA0040	0.119702497212834
LINC02803	0.0384499996924449
COP1	1.46200550365828
AL590723.1	0
AL591043.2	0.013850188340266
PAPPA2	0
AL136114.1	0.000231126102220722
SEC16B	0.000231126102220722
RASAL2	0.052474382074428
RALGPS2	0.089973029916956
ANGPTL1	0.00914911808934512
FAM20B	0.142841898559039
TOR3A	0.0752942432595984
ABL2	0.168442501788662
SOAT1	0.333952341965798
AXDND1	0
TOR1AIP2	0.160228433287625
AL353708.3	0
TOR1AIP1	0.163086198444656
AL353708.1	0
CEP350	0.509532660636421
QSOX1	0.226042021289488
LHX4	0.00878279188438743
ACBD6	0.300214730204511
XPR1	0.368152608500549
KIAA1614	0
AL162431.1	0.00993842239549103
KIAA1614-AS1	0
STX6	0.129662815918601
MR1	0.156632045375453
IER5	0.183656797838858
CACNA1E	0.000462252204441444
LINC01344	0.0247304929376173
GLUL	0.378475059700041
RGSL1	0
RNASEL	0.0411623425055645
NPL	0.247730278338096
AL355999.1	0.00947617019104959
DHX9	0.274864759066539
LAMC1	0.000693378306662166
NMNAT2	0
SMG7-AS1	0.00947617019104959
SMG7	0.392456238414226
NCF2	0.670040882242643
ARPC5	0.390116987518385
RGL1	0.0648512812253492
COLGALT2	0
TSEN15	0.049060280380881
AL158011.1	0
C1orf21	0.0147573149561716
EDEM3	0.277081126846652
NIBAN1	0.520579688318141
RNF2	0.100562447052507
TRMT1L	0.0895382816143804
SWT1	0.0689676822201773
IVNS1ABP	0.269875115450071
AL078644.2	0.000231126102220722
LINC01350	0.000693378306662166
TPR	0.408370579392527
ODR4	0.209316689999215
AL096803.2	0.0178971543877779
PDC	0.000231126102220722
PTGS2	0.103631971228593
PACERR	0
PLA2G4A	0.374121098545437
ERVMER61-1	0.015983209232302
LINC01035	0
BRINP3	0
AL138927.1	0.000231126102220722
RGS18	0.315424451420508
AL390957.1	0.102742350120751
RGS1	0.0125419799334481
AL136454.1	0.000462252204441444
RGS2	0.909985979502276
UCHL5	0.0798045704935356
RO60	0.151044615929226
GLRX2	0.0315335944188005
CDC73	0.391556300800739
B3GALT2	0
LINC01031	0.000231126102220722
AL136456.1	0.0103266449107246
KCNT2	0
CFH	0.000693378306662166
ZBTB41	0.043822551939752
CRB1	0
DENND1B	0.38228995182905
AL365258.1	0
C1orf53	0.000231126102220722
NEK7	0.532408866467703
AL450352.1	0.000231126102220722
PTPRC	2.48138798507771
AL157402.2	0.130299166032474
MIR181A1HG	0.329931331948605
NR5A2	0
LINC00862	0.0249053434401662
AC104461.1	0.0164885014641777
ZNF281	0.100069637799751
KIF14	0.000462252204441444
DDX59	0.0472720656800855
DDX59-AS1	0.0157558490542623
CAMSAP2	0.0616282988453447
KIF21B	0.027792160459276
TMEM9	0.012480809519919
CSRP1	0.0428587734276159
AC096677.1	0.0284900572832367
NAV1	0.0384031937408297
IPO9-AS1	0.0219222241250139
IPO9	0.193361080801065
SHISA4	0
LMOD1	0
TIMM17A	0.155967418858904
RNPEP	0.171018139312809
ELF3-AS1	0.0282978289877104
ELF3	0.000231126102220722
ARL8A	0.124193961375251
PTPN7	0.0350790341586178
LGR6	0.000462252204441444
UBE2T	0
PPP1R12B	0.366325863573104
SYT2	0
KDM5B	0.127265851138084
PCAT6	0
RABIF	0.0631064629408543
KLHL12	0.047982821779725
ADIPOR1	0.139906394105521
CYB5R1	0.0712876602973236
TMEM183A	0.0796863718872172
PPFIA4	0.0223625800191795
ADORA1	0
CHIT1	0.000462252204441444
LINC01353	0.00914911808934512
LINC01136	0.0108629268043739
BTG2	0.305557177924656
ATP2B4	0.158440404486631
LAX1	0.0144083665441912
ZC3H11A	0.00392914373775227
ZBED6	0.00614447876047574
SNRPE	0.0853904947535274
REN	0
PLEKHA6	0
AL606489.1	0.0765162953869548
PPP1R15B	0.316705436089733
PIK3C2B	0.00785828747550454
MDM4	0.483712567096658
AL512306.3	0.0171818797708399
LRRN2	0
AL512306.2	0
NFASC	0
CNTN2	0
TMEM81	0
RBBP5	0.0575375401772811
DSTYK	0.187900510699195
TMCC2	0
NUAK2	0.104283546204891
LEMD1	0
CDK18	0.0230385805328643
MFSD4A	0.0128471357248767
ELK4	0.125851118194049
NUCKS1	0.237669561413351
RAB29	0.0828046913051065
SLC41A1	0.00624040475995949
SLC26A9	0
RHEX	0.000231126102220722
FAM72A	0.0171818797708399
SRGAP2	0.705050730486441
IKBKE	0.0992455779076507
C1orf147	0.0278922286794995
AC244034.2	0.000231126102220722
RASSF5	0.235957362168126
EIF2D	0.0606381055056342
DYRK3	0.00624040475995949
MAPKAPK2	0.281544724353567
IL10	0
IL19	0.000462252204441444
IL24	0
FCMR	0.0462301152580018
PFKFB2	0.0198594669980048
YOD1	0.0217651277120011
AL596218.1	0
CD55	0.65261283822034
CR1	0.3575553746107
AL137789.1	0.0578989914760739
CR1L	0.0271950844486564
CD46	0.473310107146217
MIR29B2CHG	0.210895674908066
PLXNA2	0.0478740365045625
LAMB3	0.000462252204441444
HSD11B1-AS1	0.00647153086218021
G0S2	0.0156943222518669
HSD11B1	0
TRAF3IP3	0.342471776562715
C1orf74	0
UTP25	0.0276784803702561
SYT14	0
HHAT	0.048062122579349
KCNH1	0.000231126102220722
RCOR3	0.246569148042797
TRAF5	0.0276437247843015
LINC00467	0.0306215928967301
SLC30A1	0.0308575939051157
LPGAT1	0.536957168426153
LPGAT1-AS1	0.000231126102220722
INTS7	0.0758187748595528
DTL	0.000462252204441444
LINC02608	0
PPP2R5A	0.299948395995183
AL360091.3	0.0743360922467447
PACC1	0.0824428836174474
NENF	0.0309361421116221
AC092803.2	0
LINC01740	0
AC092803.1	0.0243467889396823
AC092803.4	0
ATF3	0.600366972665537
FAM71A	0
LINC02773	0.000231126102220722
BATF3	0.0183767843851967
NSL1	0.155445425202575
TATDN3	0.114892717911344
SPATA45	0
FLVCR1-DT	0.015084367057876
FLVCR1	0.060930402021384
VASH2	0
ANGEL2	0.123265314745629
RPS6KC1	0.572334523255079
AL592402.1	0
LINC02775	0
SMYD2	0.0564174178452497
PTPN14	0
CENPF	0.000597452307178411
KCTD3	0.0350397600553646
USH2A	0
ESRRG	0
GPATCH2	0.24197955345985
SPATA17	0
RRP15	0.0534165444405613
TGFB2	0.000231126102220722
C1orf143	0
LYPLAL1-DT	0
LYPLAL1	0.2072720632583
AC096642.1	0
ZC3H11B	0
SLC30A10	0
EPRS	0.132131173353821
BPNT1	0.0144083665441912
IARS2	0.115454962111415
RAB3GAP2	0.348270353692888
C1orf115	0
MARC2	0.000231126102220722
MARC1	0.0805069858347949
LINC01352	0.000462252204441444
HLX-AS1	0.0534558185438145
HLX	0.0726566628211118
DUSP10	0.136190718512739
LINC01655	0.021787024022277
LINC02257	0.0314595647295927
LINC02474	0.000231126102220722
LINC01705	0.000231126102220722
AL356108.1	0
AL513314.2	0.0101695484977118
TAF1A	0.0181630360759533
TAF1A-AS1	0.000462252204441444
MIA3	0.162051779870934
AL592148.3	0.00693378306662166
AIDA	0.0702758906269952
BROX	0.0914042919285648
FAM177B	0.0068378570671379
AL392172.1	0.0284723031937006
DISP1	0.0530714580850476
AL929091.1	0.000231126102220722
TLR5	0.136287677269613
SUSD4	0.00129083061384058
CAPN2	0.292915900403979
TP53BP2	0.303601039599334
AC138393.3	0.000231126102220722
FBXO28	0.169894647260848
DEGS1	0.0873399480880755
AC092809.2	0
NVL	0.13385823754878
CNIH4	0.134538360375512
WDR26	0.416318968606705
CNIH3	0.0150058188513696
DNAH14	0.000231126102220722
LBR	0.174493691584158
AC092811.1	0
ENAH	0.00346689153331083
AC099066.2	0.000693378306662166
AC099066.1	0
SRP9	0.117469408100574
EPHX1	0.0258906419660194
AL591895.1	0.0362301461524229
TMEM63A	0.173860807322501
LEFTY1	0
PYCR2	0.0482313256749231
SDE2	0.146308413795791
AL512343.2	0.0214773497135498
H3F3A	1.20037047670304
LINC01703	0.000231126102220722
ACBD3	0.173447598941335
ACBD3-AS1	0.000231126102220722
LIN9	0.0210762679226375
PARP1	0.105795280679779
ITPKB	0.138759800629014
ITPKB-AS1	0.00947617019104959
PSEN2	0.00947617019104959
COQ8A	0.0749724423606176
CDC42BPA	0.0210369938193843
ZNF678	0.0477735919877802
SNAP47	0.0278136804729931
JMJD4	0.0180278359732163
WNT3A	0.000231126102220722
ARF1	0.537966556492148
C1orf35	0.0644539454509254
MRPL55	0.0501588826991953
GUK1	0.158650257288793
GJC2	0
IBA57-DT	0
IBA57	0.0308402161121384
OBSCN-AS1	0
OBSCN	0.01182670531651
AL353593.1	0
TRIM11	0.061449306122056
AL139288.1	0
TRIM17	0.0073960352710631
HIST3H2A	0.000231126102220722
HIST3H2BB	0
RNF187	0.0682652668789181
RHOU	0.0776855377668547
LINC02814	0
AL162595.1	0
RAB4A	0.0759754949760069
AL117350.1	0
CCSAP	0.0649161976553669
NUP133	0.14647535615342
AL121990.1	0.00624040475995949
ABCB10	0.0939474316461102
TAF5L	0.0605248017131731
URB2	0.0215732757130336
GALNT2	0.333250602993063
AL136988.2	0.0140420403392335
PGBD5	0.000462252204441444
COG2	0.0898475796265488
AL158214.2	0
C1orf198	0.000231126102220722
AL118511.1	0
AL118511.4	0.000231126102220722
TTC13	0.17704215872902
ARV1	0.0132527360330876
FAM89A	0.015986975156483
C1orf131	0.0520256456064972
GNPAT	0.144687141452624
EXOC8	0.0214380756102966
SPRTN	0.0443240782474467
EGLN1	0.133057991858957
AL445524.1	0.0198028151017742
TSNAX	0.132558293675749
LINC00582	0
DISC1	1.02013638583524
AL136171.2	0.102446211456227
DISC1-IT1	0
SIPA1L2	0.0860362581985561
MAP10	0.000231126102220722
NTPCR	0.0350004859521114
PCNX2	0.129392811917378
MAP3K21	0.0272773985793438
KCNK1	0
SLC35F3	0.0315517248048954
COA6-AS1	0.032514750723914
COA6	0.0366357464606338
TARBP1	0.111817814817447
IRF2BP2	0.194823318931524
AL160408.2	0.000231126102220722
LINC01132	0
AL391832.4	0.00614447876047574
AL391832.2	0.0236926847362733
AL391832.3	0
TOMM20	0.132746003453977
RBM34	0.0165451533604082
ARID4B	0.839413885143962
GGPS1	0.0221314539169588
TBCE	0.0192227405875731
TBCE.1	0.0239630849417472
B3GALNT2	0.0576263106249616
GNG4	0.000231126102220722
LYST	1.83616519819954
LINC02768	0.000231126102220722
NID1	0.0647523219871096
GPR137B	0.114159989276835
ERO1B	0.211846365921767
EDARADD	0.00878279188438743
LGALS8	0.197623623282306
LGALS8-AS1	0
AL359921.1	0.0190875404848362
HEATR1	0.0850728559829788
ACTN2	0.000231126102220722
MTR	0.179143813662724
RYR2	0
MTRNR2L11	0.00785828747550454
CHRM3	0
CHRM3-AS2	0.0146787667496651
FMN2	0
GREM2	0.000693378306662166
RGS7	0.000231126102220722
AL359764.2	0
FH	0.0362127683594455
KMO	0.172110714968997
OPN3	0.0365443389784485
CHML	0.0541102990437822
WDR64	0
EXO1	0
PLD5	0.000231126102220722
AL591686.2	0
CEP170	0.41324495701219
AL606534.1	0.000231126102220722
SDCCAG8	0.494144900878188
AKT3	0.153342094593572
LINC02774	0
ZBTB18	0.0889404530106432
C1orf100	0
AL645465.1	0.0418387193158081
ADSS	0.175661072388957
CATSPERE	0.0373476314499496
DESI2	0.113771766761602
BX323046.2	0
COX20	0.117387470266446
HNRNPU	0.910482062491446
BX323046.1	0
AL356512.1	0.0358464421544878
EFCAB2	0.407469533248081
KIF26B	0.0202084154099851
SMYD3	0.21163196739489
AC118555.1	0
AC092801.1	0
TFB2M	0.028738184881876
CNST	0.190356065175636
AL591623.1	0
SCCPDH	0.0326284308129338
LINC01341	0
AHCTF1	0.37231559159962
ZNF695	0.000231126102220722
ZNF670	0.0303605861147196
ZNF669	0.0204742970981605
ZNF124	0.15576833508354
AL390728.6	0.0849459966386221
AL390728.5	0.0319346762097129
ZNF496	0.0592165933063552
AC104335.1	0
NLRP3	0.502620254908716
OR2B11	0
GCSAML	0.000693378306662166
OR2C3	0
AL390860.1	0.000462252204441444
TRIM58	0.000231126102220722
OR2L2	0
LYPD8	0
SH3BP5L	0.0411623425055645
ZNF672	0.0596176750972676
ZNF692	0.0193579406903101
PGBD2	0.0140027662359803
AC079779.1	0
SH3YL1	0.0529894241186333
ACP1	0.0629493665278415
ALKAL2	0
AC079779.2	0
TMEM18	0.0370020726655914
AC092159.2	0
SNTG2	0.000462252204441444
PXDN	0
MYT1L	0
AC011995.2	0
EIPR1	0.110479349434281
TRAPPC12	0.217825315753947
TRAPPC12-AS1	0
ADI1	0.0697131939057715
AC231981.1	0
AC108488.1	0
RNASEH1	0.0800005647132429
RNASEH1-AS1	0.00577815255551805
AC108488.3	0.00832053967994598
RPS7	0.61546983828769
SILC1	0
LINC00487	0.000231126102220722
NRIR	0.0931796473536814
CMPK2	0.143453791552725
RSAD2	0.138850267110711
RNF144A-AS1	0
RNF144A	0.0443595864265189
AC068481.1	0.000231126102220722
LINC01871	0.015738471261285
LINC00298	0.000231126102220722
LINC00299	0.0169333758756418
LINC01814	0.00670265696440094
ID2-AS1	0.00693378306662166
ID2	0.51213280849014
KIDINS220	0.4473155548112
MBOAT2	0.0779205259255421
ASAP2	0.0761333439821373
ITGB1BP1	0.0989359035989236
CPSF3	0.0924745949779175
IAH1	0.0723560255469817
ADAM17	0.566943997446245
AC080162.1	0.0407612607146521
