GeneName	VarianceExpression
LINC01762	0.0249492213957569
AL390066.1	0.0113645027039326
AL390066.2	0
CD58	0.227298604546605
IGSF3	0
CD2	0.0480095774565272
PTGFRN	0.00428800612532973
CD101	0.0459250998211695
AL445231.1	0.00780856515732087
TTF2	0.0584715491970373
TRIM45	0
MAN1A2	0.197306086630735
TENT5C	0.012433769147223
GDAP2	0.153151109100746
WDR3	0.0264512034299939
SPAG17	0.000160204406108097
WARS2	0.0705130647137753
WARS2-IT1	0
WARS2-AS1	0.0545545095644827
LINC00622	0
ZNF697	0.02203532283237
PHGDH	0.000320301938029316
NOTCH2	0.338204039862005
SEC22B	0.0810850752595267
AC253572.1	0
NBPF26	0.153844199038433
AC253572.2	0.303292859238838
LINC00623	0.0967949925272832
FCGR1B	0.080266979161592
AC244453.3	0
AC244453.2	0
AC244453.1	0
FAM72B	0.000160204406108091
SRGAP2C	0.205927191608348
SRGAP2-AS1	0.0258787533918743
LINC02798	0.0180493002670873
LINC02591	0.0190184579862373
HIST2H3PS2	0.000160204406108094
LINC02802	0
AC246785.3	0
NBPF15	0.0162860475420165
FP700111.1	0.0156010877196406
SRGAP2B	0.235283127763538
FAM72D	0.00428800612532965
AC245014.3	0.147701902630437
NBPF20	0.00803416012326271
GPR89A	0.0438127731480265
PDZK1	0.00428800612532967
CD160	0.00397304789664342
RNF115	0.191780973031184
POLR3C	0.0588809087925318
NUDT17	0.00694789088798363
PIAS3	0.0141812970604496
ANKRD35	0
ITGA10	0.000160204406108094
PEX11B	0.022804602839075
RBM8A	0.128507082639484
LIX1L-AS1	0.0492642332548849
LIX1L	0.0270958691897263
POLR3GL	0.0368219791663655
TXNIP	0.461112227225113
AC239799.2	0.0472925301285019
LINC01719	0
NBPF10	0.0998620885469171
NOTCH2NLA	0.0462370239190934
AC239799.1	0
AC245407.2	0.00601263487874325
NBPF12	0.117019574549907
PRKAB2	0.0287200488808032
AC242426.2	0.0457959235125893
FMO5	0.0413322974335136
CHD1L	0.00444532492839273
LINC00624	0.0193059823846016
BCL9	0.00672048918586
ACP6	0.00632481437857084
GPR89B	0.0463976424437532
NBPF11	0.0865216231524577
LINC01138	0.178085598407659
AC245100.1	0
PPIAL4G	0
NBPF14	0.177714010008112
PDE4DIP	0.0249654732071159
NBPF9	0.075947906062414
AC245297.3	0.17761099575701
AC245297.2	0.000160204406108091
NOTCH2NLC	0.128314266634832
NBPF19	0.111890848340097
AC242842.1	0.000160204406108091
FCGR1A	0.121186484891292
HIST2H2BF	0.00981538403145792
AC243772.2	0
HIST2H2AA4	0.0105142019971683
HIST2H4B	0
AC239868.1	0
HIST2H2BE	0.0228458980398774
HIST2H2AC	0.0504709452263121
HIST2H2AB	0
BOLA1	0.0105991525449974
SF3B4	0.0406008373953455
MTMR11	0.037043287599196
OTUD7B	0.00609638025577037
AC244033.2	0
VPS45	0.147331401680837
PLEKHO1	0.283635815835259
AC242988.2	0.0436111987987862
ANP32E	0.0509575875654243
CA14	0
APH1A	0.0436036650647958
C1orf54	0.00679228207191075
MRPS21	0.106975106177888
PRPF3	0.144743085314458
RPRD2	0.174603311048087
TARS2	0.0311178597720818
ECM1	0.000160204406108092
FALEC	0
AL356356.1	0.0430668362649804
ADAMTSL4	0.104128903543391
ADAMTSL4-AS1	0.496968023335469
MCL1	0.34192561347371
ENSA	0.288388018976182
GOLPH3L	0.0454260192721327
HORMAD1	0.0463055612285142
CTSS	0.323496959897776
CTSK	0.0207789901982624
ARNT	0.157679690665776
SETDB1	0.120886612781802
CERS2	0.0321192812138852
ANXA9	0
MINDY1	0.0412328850633614
PRUNE1	0.0180821265367448
BNIPL	0
C1orf56	0.0396300527863676
CDC42SE1	0.114463898081403
MLLT11	0.0126498283732833
GABPB2	0.0611741628305837
SEMA6C	0
TNFAIP8L2	0.0577381007760653
SCNM1	0.0577203083478279
LYSMD1	0.000320301938029314
VPS72	0.0195754080308993
PIP5K1A	0.114821789175807
PSMD4	0.0904073456637092
ZNF687-AS1	0.00818891394584104
ZNF687	0.021128618701772
PI4KB	0.0899745474919909
RFX5	0.0249860050962468
AL391069.2	0
PSMB4	0.099268905978783
POGZ	0.196478568064679
TUFT1	0
SNX27	0.223229880831723
AL391335.1	0.00632481437857084
MRPL9	0.0163726024718033
TDRKH	0.000160204406108091
THEM4	0.0211283820075116
AL450992.2	0.00460253685726824
AL450992.3	0.0774078532148327
S100A10	0.344692065709821
AL450992.1	0.0237458093173913
S100A11	0.356388167360595
FLG-AS1	0.000480292595763715
S100A9	0.681029146623297
S100A12	0.152873508124555
S100A8	0.693086808282113
S100A6	0.482298521507294
S100A4	0.475031732061926
S100A13	0.0020743210928299
AL162258.2	0.0158769246984167
CHTOP	0.0534099263757899
SNAPIN	0.0224736717858658
ILF2	0.0636164550498084
INTS3	0.0707866672102407
AL513523.4	0
AL513523.3	0
SLC27A3	0.0635158502385315
GATAD2B	0.258412204894107
AL358472.5	0.0223227361825188
DENND4B	0.134047178771461
CRTC2	0.0274613939934593
SLC39A1	0.0322867776343111
AL358472.4	0.00381540847102012
CREB3L4	0
JTB	0.0742381349929205
AL358472.2	0
RAB13	0.00896107994592836
RPS27	0.353393543551284
NUP210L	0.0117050079338146
TPM3	0.316487531739072
C1orf189	0.000320301938029306
C1orf43	0.0779357888281335
UBAP2L	0.100630293033922
HAX1	0.0738784588172944
ATP8B2	0.0103771077866174
IL6R-AS1	0.000480292595763712
IL6R	0.260567742700591
SHE	0
TDRD10	0.0001602044061081
UBE2Q1	0.0270209797731814
ADAR	0.262968255594654
KCNN3	0
PMVK	0.0444588254929469
AL451085.1	0
PBXIP1	0.0409710579187698
PYGO2	0.0169450526368637
AL451085.2	0
SHC1	0.0394824158683427
CKS1B	0.00827328031800113
FLAD1	0.0240006310395699
ZBTB7B	0.0699220395092331
DCST2	0.0047596419119571
DCST1	0
ADAM15	0.0706437750689684
EFNA4	0.00679228207191077
EFNA3	0
SLC50A1	0.0284896073856681
DPM3	0.0430606957255035
KRTCAP2	0.0740112421419587
TRIM46	0
MUC1	0
AC234582.1	0
THBS3	0.026715708684906
MTX1	0.0302951839333687
GBA	0.0379533849857656
FAM189B	0.00787929942649712
SCAMP3	0.0599235713961248
CLK2	0.0472247107502491
FDPS	0.0813246596572691
RUSC1-AS1	0.00507353139877526
RUSC1	0.00896107994592838
ASH1L	0.362070952140822
ASH1L-AS1	0.00616877806575031
MSTO1	0.00942309705573832
AL353807.5	0.0814845145317801
YY1AP1	0.14173362055911
DAP3	0.143469449712699
GON4L	0.183365119258175
SYT11	0.0127545046436445
RIT1	0.0639211535539223
KHDC4	0.106178391045173
ARHGEF2	0.140287625061355
AL355388.2	0.000160204406108101
AL355388.1	0
AL355388.3	0.00617690050395194
SSR2	0.114975585857695
UBQLN4	0.0117371249068623
LAMTOR2	0.0779431228586399
LMNA	0.277925077056422
SEMA4A	0.0985076476193837
SLC25A44	0.0243222481813575
PMF1	0.0828392775181001
BGLAP	0
PAQR6	0.00460253685726821
SMG5	0.100324716748175
TMEM79	0.0124476966945995
GLMP	0.0280007785310975
CCT3	0.0688103973508771
TSACC	0.00601263487874338
RHBG	0
C1orf61	0.000160204406108091
MEF2D	0.170408841380333
IQGAP3	0
NAXE	0.0167961506983656
GPATCH4	0.0309552411747361
CRABP2	0.000160204406108092
ISG20L2	0.064134826675043
RRNAD1	0.0325749688631225
MRPL24	0.0259829645233791
HDGF	0.0853235870794535
PRCC	0.0528018740906172
AL590666.5	0
SH2D2A	0.000160204406108101
NTRK1	0
ARHGEF11	0.208249647596976
ETV3L	0.000160204406108099
ETV3	0.0769143900405483
FCRL3	0.00555411087880435
AL356276.1	0
FCRL2	0.000480292595763714
FCRL1	0.00906567348330967
CD1D	0.0907350052152225
CD1A	0
CD1C	0.00889140429362694
CD1B	0.000160204406108095
CD1E	0
MNDA	0.408230399120225
PYHIN1	0.0202973091177213
IFI16	0.345964428485967
AIM2	0.0682182237111225
FCER1A	0
DUSP23	0.0278581489108943
FCRL6	0.000480292595763716
SLAMF8	0.015257389761631
AL590560.2	0
VSIG8	0
AL590560.3	0
CFAP45	0.0109735996447052
AL590560.5	0
TAGLN2	0.246336182455928
LINC01133	0.000160204406108099
KCNJ10	0
PIGM	0.0349479332490406
AL121987.1	0.000160204406108094
IGSF8	0.0149147543549059
ATP1A4	0
CASQ1	0.000160204406108094
AL121987.2	0
PEA15	0.0491682252582809
DCAF8	0.122893755364965
AL139011.1	0
PEX19	0.0137097863086062
COPA	0.230671685829763
NCSTN	0.0822388289640643
NHLH1	0
SLAMF6	0.00859673785189974
AL138930.1	0
CD84	0.0788996194882956
SLAMF1	0.0101698614894607
AL121985.1	0.0352819375303239
CD48	0.201935665631538
SLAMF7	0.0485032319693569
LY9	0.0257513848262248
CD244	0.0802916558414555
F11R	0.0202338124881983
TSTD1	0.0301159183292504
USF1	0.0983047117970077
ARHGAP30	0.223994770984136
PFDN2	0.0800421472060368
NIT1	0.0315543466969549
DEDD	0.0295412102264122
UFC1	0.0848067432547529
AL590714.1	0
USP21	0.00818891394584089
PPOX	0.029529385519836
B4GALT3	0.0194862724983357
ADAMTS4	0
NDUFS2	0.0570238882576906
FCER1G	0.312694546539861
TOMM40L	0.0311912479164555
NR1I3	0
MPZ	0.00468588302313837
SDHC	0.079854493796656
AL592295.4	0.0189161077244442
AL592295.5	0.0168873541275633
AL592295.3	0.0047596419119571
FCGR2A	0.22599021441028
HSPA6	0.0617848688034997
FCGR3A	0.058694631921389
FCGR3B	0
FCGR2B	0.03700024812338
FCRLA	0
DUSP12	0.00803416012326268
AL359541.1	0.0050735313987755
ATF6	0.268368839107437
OLFML2B	0
NOS1AP	0.000480292595763712
SH2D1B	0
UHMK1	0.0923882215393767
UAP1	0.0256613823373339
DDR2	0.000320301938029327
HSD17B7	0.0194879400181469
RGS5	0.000160204406108098
AL499616.1	0
AL592435.1	0.000160204406108102
NUF2	0.0071158955138488
PBX1	0.000320301938029318
LRRC52-AS1	0
AL356441.1	0.000160204406108101
MGST3	0.0773823017040935
ALDH9A1	0.0355092847482597
TMCO1	0.0946086097591561
TMCO1-AS1	0.000160204406108095
UCK2	0.0502842181275552
AL358115.1	0.000160204406108092
FAM78B	0.00032030193802932
AL596087.2	0
AL583804.1	0
LINC01675	0.000320301938029319
POGK	0.0582210059220016
TADA1	0.0230587106314675
GPA33	0.00016020440610809
POU2F1	0.221182848401304
AL136984.1	0
CD247	0.0977916250086392
AL359962.2	0
CREG1	0.073000264301187
AL031733.2	0
RCSD1	0.377754247618262
MPZL1	0.0816918477452069
ADCY10	0
MPC2	0.0439368796763895
DCAF6	0.159015886769305
GPR161	0.0001602044061081
TIPRL	0.047933913122732
SFT2D2	0.178662900509293
TBX19	0.0429910935820318
XCL2	0.000320301938029325
XCL1	0.000160204406108091
LINC00970	0.000160204406108102
ATP1B1	0.0167911536838434
NME7	0.0449242506275914
Z99758.1	0.0001602044061081
BLZF1	0.0739194880487397
CCDC181	0
SLC19A2	0.0484363356955455
Z99572.1	0
F5	0.0668369398899913
SELP	0
C1orf112	0.0375917305673476
SELL	0.221421221101717
METTL18	0.00460253685726825
SCYL3	0.0446908974951756
KIFAP3	0.0706626971819391
GORAB	0.0187752466909251
BX284613.2	0
FMO4	0.0120601904449699
PRRC2C	0.31359087281521
MYOCOS	0
VAMP4	0.040774207753389
EEF1AKNMT	0.0155601196001337
DNM3	0.0254644600174
PIGC	0.0319504506246304
C1orf105	0
SUCO	0.190336310328877
FASLG	0
AL645568.1	0.0874753090291968
PRDX6	0.0662145575438746
KLHL20	0.155257567970225
CENPL	0
DARS2	0.0172297204345309
GAS5	0.119730167514225
ZBTB37	0.0337706016902605
SERPINC1	0
RC3H1	0.314058187709523
RC3H1-IT1	0
LINC02776	0.00648074381720434
RABGAP1L-DT	0.000160204406108092
RABGAP1L	0.444103679245118
RABGAP1L-IT1	0.0097464017675385
Z99127.1	0.0212176248066342
Z99127.4	0.0292715775253581
CACYBP	0.0374135858825375
MRPS14	0.0272365757519815
KIAA0040	0.0807066583521572
LINC02803	0.02948190976515
COP1	0.304929098541741
AL590723.1	0
AL591043.2	0.0101544396945773
PAPPA2	0
AL136114.1	0.000160204406108094
SEC16B	0.000160204406108092
RASAL2	0.0493343234875254
RALGPS2	0.075404572033367
ANGPTL1	0.00640864846918903
FAM20B	0.097421096304629
TOR3A	0.0522993272520795
ABL2	0.127297372479199
SOAT1	0.212163774998668
AXDND1	0
TOR1AIP2	0.104246840325535
AL353708.3	0
TOR1AIP1	0.107302244848768
AL353708.1	0
CEP350	0.276237290672372
QSOX1	0.144566740983741
LHX4	0.00601263487874326
ACBD6	0.2058349058378
XPR1	0.229121429050427
KIAA1614	0
AL162431.1	0.00679228207191072
KIAA1614-AS1	0
STX6	0.0861684158405465
MR1	0.108260603509437
IER5	0.12246676873548
CACNA1E	0.000320301938029341
LINC01344	0.0168563036262678
GLUL	0.251613771885545
RGSL1	0
RNASEL	0.0288477962476109
NPL	0.176016503517856
AL355999.1	0.00648074381720434
DHX9	0.170728442121627
LAMC1	0.000480292595763711
NMNAT2	0
SMG7-AS1	0.00648074381720434
SMG7	0.230793184098202
NCF2	0.294292067381557
ARPC5	0.212133725935842
RGL1	0.0564802387910128
COLGALT2	0
TSEN15	0.0367380013384947
AL158011.1	0
C1orf21	0.0115003725885249
EDEM3	0.17066780691713
NIBAN1	0.36217458088806
RNF2	0.0722397325598198
TRMT1L	0.0629700304888478
SWT1	0.0518904949708261
IVNS1ABP	0.172969835815557
AL078644.2	0.000160204406108092
LINC01350	0.000480292595763712
TPR	0.230948467102018
ODR4	0.137856469769461
AL096803.2	0.0143645187999661
PDC	0.000160204406108097
PTGS2	0.100484137208209
PACERR	0
PLA2G4A	0.246227832401821
ERVMER61-1	0.0130226694052907
LINC01035	0
BRINP3	0
AL138927.1	0.000160204406108093
RGS18	0.207024100880956
AL390957.1	0.0738298465727688
RGS1	0.0105172537621815
AL136454.1	0.000320301938029341
RGS2	0.45256873343151
UCHL5	0.0547261954066936
RO60	0.0991646875061054
GLRX2	0.0225044158978901
CDC73	0.235075866262843
B3GALT2	0
LINC01031	0.000160204406108093
AL136456.1	0.0103294856634806
KCNT2	0
CFH	0.000480292595763714
ZBTB41	0.0307166357942277
CRB1	0
DENND1B	0.245775957577604
AL365258.1	0
C1orf53	0.000160204406108099
NEK7	0.292478517447005
AL450352.1	0.000160204406108101
PTPRC	0.162886676551247
AL157402.2	0.0823247149228504
MIR181A1HG	0.255841969962048
NR5A2	0
LINC00862	0.0194156764922989
AC104461.1	0.0120756529702633
ZNF281	0.0666403482112271
KIF14	0.000320301938029304
DDX59	0.0335370272979573
DDX59-AS1	0.0109735996447052
CAMSAP2	0.0487841451605819
KIF21B	0.0197326306151591
TMEM9	0.00849810096843681
CSRP1	0.0298347779954434
AC096677.1	0.0219602293620609
NAV1	0.0331406629634123
IPO9-AS1	0.016525988188008
IPO9	0.132264904858912
SHISA4	0
LMOD1	0
TIMM17A	0.103950444691877
RNPEP	0.109791551687883
ELF3-AS1	0.0207749868075587
ELF3	0.00016020440610809
ARL8A	0.0810763936519648
PTPN7	0.0256413411766798
LGR6	0.000320301938029335
UBE2T	0
PPP1R12B	0.246184330030003
SYT2	0
KDM5B	0.0948137125221306
PCAT6	0
RABIF	0.0433388721685205
KLHL12	0.0341807615069938
ADIPOR1	0.0889996451912098
CYB5R1	0.047981170419345
TMEM183A	0.0517705337757953
PPFIA4	0.0154512239134598
ADORA1	0
CHIT1	0.00032030193802934
LINC01353	0.00640864846918903
LINC01136	0.00741407609108132
BTG2	0.208103506168293
ATP2B4	0.124962058489495
LAX1	0.0103771077866174
ZC3H11A	0.00270894001442432
ZBED6	0.0043712635776091
SNRPE	0.0559723727628317
REN	0
PLEKHA6	0
AL606489.1	0.0541495806892101
PPP1R15B	0.201783005827986
PIK3C2B	0.00538699338884481
MDM4	0.247129694273803
AL512306.3	0.0122125567142433
LRRN2	0
AL512306.2	0
NFASC	0
CNTN2	0
TMEM81	0
RBBP5	0.0397505398461984
DSTYK	0.132618999784485
TMCC2	0
NUAK2	0.0751173529319561
LEMD1	0
CDK18	0.0172731881755641
MFSD4A	0.00889140429362683
ELK4	0.0814670609500596
NUCKS1	0.156107064082828
RAB29	0.0545354197134409
SLC41A1	0.00428800612532967
SLC26A9	0
RHEX	0.0001602044061081
FAM72A	0.0122125567142435
SRGAP2	0.330473206205526
IKBKE	0.0674141260603789
C1orf147	0.0197502888272038
AC244034.2	0.000160204406108098
RASSF5	0.144196839071184
EIF2D	0.0410647735694976
DYRK3	0.00428800612532961
MAPKAPK2	0.169269677055209
IL10	0
IL19	0.000320301938029332
IL24	0
FCMR	0.0346626286141612
PFKFB2	0.0141185053368168
YOD1	0.0149147543549059
AL596218.1	0
CD55	0.333812062373095
CR1	0.287712204808026
AL137789.1	0.0432193709597646
CR1L	0.0218449938050856
CD46	0.241776199400371
MIR29B2CHG	0.13673185984333
PLXNA2	0.0369777297859468
LAMB3	0.000320301938029342
HSD11B1-AS1	0.00444532492839272
G0S2	0.0141694695517305
HSD11B1	0
TRAF3IP3	0.209045269063782
C1orf74	0
UTP25	0.0188710522863519
SYT14	0
HHAT	0.0396531190457787
KCNH1	0.000160204406108097
RCOR3	0.15951016676348
TRAF5	0.0206552129793087
LINC00467	0.0246177289452495
SLC30A1	0.0213349721070689
LPGAT1	0.297877185446678
LPGAT1-AS1	0.000160204406108101
INTS7	0.0546313451678396
DTL	0.000320301938029319
LINC02608	0
PPP2R5A	0.196229820115267
AL360091.3	0.0530130263439592
PACC1	0.0559787602890139
NENF	0.0226199398548308
AC092803.2	0
LINC01740	0
AC092803.1	0.0168829014650654
AC092803.4	0
ATF3	0.347776609083512
FAM71A	0
LINC02773	0.000160204406108095
BATF3	0.013295738436403
NSL1	0.110014035443922
TATDN3	0.0844317729072016
SPATA45	0
FLVCR1-DT	0.0115687983677985
FLVCR1	0.0435306851540253
VASH2	0
ANGEL2	0.0831240653128735
RPS6KC1	0.316209597039259
AL592402.1	0
LINC02775	0
SMYD2	0.0421258841428588
PTPN14	0
CENPF	0.000562485484957296
KCTD3	0.0256402157438599
USH2A	0
ESRRG	0
GPATCH2	0.165225226630926
SPATA17	0
RRP15	0.0389297511298607
TGFB2	0.000160204406108093
C1orf143	0
LYPLAL1-DT	0
LYPLAL1	0.138392055122479
AC096642.1	0
ZC3H11B	0
SLC30A10	0
EPRS	0.088422161150772
BPNT1	0.0103771077866174
IARS2	0.0833588032530924
RAB3GAP2	0.209123994219876
C1orf115	0
MARC2	0.000160204406108102
MARC1	0.0612306865710402
LINC01352	0.000320301938029331
HLX-AS1	0.0386089169313454
HLX	0.0477956362431446
DUSP10	0.0978995478562208
LINC01655	0.0166100884735218
LINC02257	0.0252489849683907
LINC02474	0.0001602044061081
LINC01705	0.00016020440610809
AL356108.1	0
AL513314.2	0.00694789088798396
TAF1A	0.0124124327184467
TAF1A-AS1	0.000320301938029313
MIA3	0.106289857709622
AL592148.3	0.0047596419119573
AIDA	0.0504184514439463
BROX	0.061182147244773
FAM177B	0.0048430324346229
AL392172.1	0.021011285651002
DISP1	0.0470042732466505
AL929091.1	0.000160204406108093
TLR5	0.0920867767042806
SUSD4	0.00104194928342504
CAPN2	0.17193093914879
TP53BP2	0.182567066549719
AC138393.3	0.0001602044061081
FBXO28	0.130508445600567
DEGS1	0.0592626731017103
AC092809.2	0
NVL	0.0960231822947736
CNIH4	0.0880184702556078
WDR26	0.237153908943012
CNIH3	0.0109223709052033
DNAH14	0.000160204406108097
LBR	0.113847140250138
AC092811.1	0
ENAH	0.00239184430200077
AC099066.2	0.000480292595763714
AC099066.1	0
SRP9	0.0753967013284579
EPHX1	0.0190644470064193
AL591895.1	0.0245744006599911
TMEM63A	0.114948211538474
LEFTY1	0
PYCR2	0.0323041782342084
SDE2	0.0968754174256782
AL512343.2	0.0154939254967784
H3F3A	0.362226430679248
LINC01703	0.000160204406108097
ACBD3	0.117432156765479
ACBD3-AS1	0.000160204406108099
LIN9	0.0162496198839769
PARP1	0.0728640995453504
ITPKB	0.093051761452279
ITPKB-AS1	0.00648074381720434
PSEN2	0.00648074381720434
COQ8A	0.0514833730520113
CDC42BPA	0.0168884255649121
ZNF678	0.0347752864500632
SNAP47	0.0191058741048649
JMJD4	0.0121750004932824
WNT3A	0.000160204406108102
ARF1	0.253618462950345
C1orf35	0.044765627643743
MRPL55	0.0340453167639016
GUK1	0.101119963569351
GJC2	0
IBA57-DT	0
IBA57	0.0220669054412432
OBSCN-AS1	0
OBSCN	0.00835762828042946
AL353593.1	0
TRIM11	0.0420991486662941
AL139288.1	0
TRIM17	0.00507353139877541
HIST3H2A	0.0001602044061081
HIST3H2BB	0
RNF187	0.0453697876315073
RHOU	0.0562561958509291
LINC02814	0
AL162595.1	0
RAB4A	0.0519807056065325
AL117350.1	0
CCSAP	0.0447058060627262
NUP133	0.100169296223713
AL121990.1	0.00428800612532955
ABCB10	0.0676251513856048
TAF5L	0.0450965930579941
URB2	0.0150872097349518
GALNT2	0.203850694082772
AL136988.2	0.00998494868248502
PGBD5	0.000320301938029338
COG2	0.0614017303751366
AL158214.2	0
C1orf198	0.000160204406108099
AL118511.1	0
AL118511.4	0.000160204406108094
TTC13	0.121648588644627
ARV1	0.00960779524716507
FAM89A	0.0111265184455092
C1orf131	0.0364070326448359
GNPAT	0.098786388937562
EXOC8	0.014850699946866
SPRTN	0.0319583561442327
EGLN1	0.0976481473472775
AL445524.1	0.014527217944012
TSNAX	0.0884104903184583
LINC00582	0
DISC1	0.435391526332958
AL136171.2	0.071036494279997
DISC1-IT1	0
SIPA1L2	0.0638467807017483
MAP10	0.0001602044061081
NTPCR	0.0246775401658909
PCNX2	0.101248301093485
MAP3K21	0.0205932697131533
KCNK1	0
SLC35F3	0.0276981687776636
COA6-AS1	0.0226761199576822
COA6	0.0249513012876666
TARBP1	0.0801764778108879
IRF2BP2	0.121943505998837
AL160408.2	0.000160204406108098
LINC01132	0
AL391832.4	0.00437126357760907
AL391832.2	0.017398988501738
AL391832.3	0
TOMM20	0.0874502027442941
RBM34	0.0113468003262269
ARID4B	0.345794013765678
GGPS1	0.0153012532330918
TBCE	0.0138971912399665
TBCE.1	0.017229720434531
B3GALNT2	0.0457721528514233
GNG4	0.000160204406108096
LYST	0.316927986112717
LINC02768	0.000160204406108101
NID1	0.0536553033194842
GPR137B	0.0805842360253254
ERO1B	0.145837624721899
EDARADD	0.00601263487874312
LGALS8	0.126382369602215
LGALS8-AS1	0
AL359921.1	0.0130190142818904
HEATR1	0.0618424303141097
ACTN2	0.000160204406108093
MTR	0.125508244669801
RYR2	0
MTRNR2L11	0.00538699338884494
CHRM3	0
CHRM3-AS2	0.0108538937300802
FMN2	0
GREM2	0.000480292595763713
RGS7	0.000160204406108097
AL359764.2	0
FH	0.0253065207826499
KMO	0.125978037070597
OPN3	0.0271466949364248
CHML	0.0412042083599489
WDR64	0
EXO1	0
PLD5	0.000160204406108095
AL591686.2	0
CEP170	0.24522930237702
AL606534.1	0.000160204406108096
SDCCAG8	0.297942373923802
AKT3	0.127799830688581
LINC02774	0
ZBTB18	0.0601920756777536
C1orf100	0
AL645465.1	0.0307225409715413
ADSS	0.114537083780533
CATSPERE	0.0322551027839731
DESI2	0.0787613706599359
BX323046.2	0
COX20	0.0801340744099303
HNRNPU	0.409540585886152
BX323046.1	0
AL356512.1	0.0246098263682192
EFCAB2	0.25841185395893
KIF26B	0.0155584802504842
SMYD3	0.204413352149026
AC118555.1	0
AC092801.1	0
TFB2M	0.0196946055897101
CNST	0.127918592902783
AL591623.1	0
SCCPDH	0.024177629717235
LINC01341	0
AHCTF1	0.230751435409831
ZNF695	0.000160204406108091
ZNF670	0.0244297082097586
ZNF669	0.0139256804014488
ZNF124	0.106360722862298
AL390728.6	0.0573185833167167
AL390728.5	0.0214198145397821
ZNF496	0.0420558955522676
AC104335.1	0
NLRP3	0.293596063892433
OR2B11	0
GCSAML	0.000480292595763712
OR2C3	0
AL390860.1	0.000320301938029344
TRIM58	0.000160204406108097
OR2L2	0
LYPD8	0
SH3BP5L	0.0282067648748047
ZNF672	0.0412695961799852
ZNF692	0.0134932688820999
PGBD2	0.00966165459395277
AC079779.1	0
SH3YL1	0.0369506991945416
ACP1	0.0420610981303455
ALKAL2	0
AC079779.2	0
TMEM18	0.0259679329099092
AC092159.2	0
SNTG2	0.000320301938029336
PXDN	0
MYT1L	0
AC011995.2	0
EIPR1	0.0790778890781549
TRAPPC12	0.137875852619783
TRAPPC12-AS1	0
ADI1	0.0475111378954293
AC231981.1	0
AC108488.1	0
RNASEH1	0.0549565430477928
RNASEH1-AS1	0.00397304789664345
AC108488.3	0.00570002788216793
RPS7	0.300062497893777
SILC1	0
LINC00487	0.000160204406108092
NRIR	0.0655955718453072
CMPK2	0.10509221535707
RSAD2	0.110933654489211
RNF144A-AS1	0
RNF144A	0.0343631221687417
AC068481.1	0.00016020440610809
LINC01871	0.011705007933815
LINC00298	0.000160204406108091
LINC00299	0.0134326716503468
LINC01814	0.00460253685726826
