GeneName	CoefficientOfVariation
GPR89A	3.45385213273724
PDZK1	10.4933688541536
CD160	10.908697437665
RNF115	1.59038563518085
POLR3C	3.03313790768848
NUDT17	8.19643167524282
PIAS3	5.91074617153286
ANKRD35	0
ITGA10	54.7631262803707
PEX11B	4.6257677756567
RBM8A	1.72566647634599
LIX1L-AS1	3.05796946544457
LIX1L	4.46489050589065
POLR3GL	3.57948665299359
TXNIP	0.611082035430816
AC239799.2	3.69440599890164
LINC01719	0
NBPF10	2.04077767844424
NOTCH2NLA	3.09317874868333
AC239799.1	0
AC245407.2	8.82876229395342
NBPF12	1.86116112340118
PRKAB2	4.05820733294485
AC242426.2	3.48573477266277
FMO5	3.64415116511296
CHD1L	10.3025499513403
LINC00624	5.1159107903753
BCL9	8.529334246398
ACP6	8.60230636417874
GPR89B	3.49221158328769
NBPF11	2.23790715186968
LINC01138	1.56054386317587
AC245100.1	0
PPIAL4G	0
NBPF14	1.4092435019657
PDE4DIP	4.45551218525579
NBPF9	2.32180503127233
AC245297.3	1.42495249306878
AC245297.2	54.7631262803702
NOTCH2NLC	1.77539729765492
NBPF19	1.88161486105018
AC242842.1	54.7631262803702
FCGR1A	1.84191643211528
HIST2H2BF	6.96033225732448
AC243772.2	0
HIST2H2AA4	6.80756727174331
HIST2H4B	0
AC239868.1	0
HIST2H2BE	4.51244970796588
HIST2H2AC	3.02931005380547
HIST2H2AB	0
BOLA1	6.87882122794239
SF3B4	3.34118413285954
MTMR11	3.5344526037669
OTUD7B	8.98820372237415
AC244033.2	0
VPS45	1.89120199110643
PLEKHO1	0.991566876410368
AC242988.2	3.61168001522252
ANP32E	2.9693175760828
CA14	0
APH1A	3.14321056717084
C1orf54	8.29259404902168
MRPS21	1.98882118651257
PRPF3	1.69442309758037
RPRD2	1.70990193677296
TARS2	4.10837340668585
ECM1	54.7631262803704
FALEC	0
AL356356.1	3.32014949833095
ADAMTSL4	1.94082753425885
ADAMTSL4-AS1	0.525555319957317
MCL1	0.520768837479972
ENSA	1.14284821516193
GOLPH3L	3.7200311060234
HORMAD1	3.50552807914317
CTSS	0.323029340017969
CTSK	4.69799667202479
ARNT	1.64754937421851
SETDB1	1.85637650246311
CERS2	3.75931816383094
ANXA9	0
MINDY1	3.47462352825827
PRUNE1	5.48380387511184
BNIPL	0
C1orf56	3.36426502142924
CDC42SE1	1.77885975460751
MLLT11	6.1465736214835
GABPB2	2.94567347846485
SEMA6C	0
TNFAIP8L2	2.82595846174015
SCNM1	2.94011194378604
LYSMD1	38.7169192113992
VPS72	4.981902223329
PIP5K1A	1.97877308319486
PSMD4	2.14279318074123
ZNF687-AS1	7.52940771582598
ZNF687	4.61854691245305
PI4KB	2.24443804580169
RFX5	4.36502449833851
AL391069.2	0
PSMB4	2.01003493305447
POGZ	1.4433290407536
TUFT1	0
SNX27	1.2208501229673
AL391335.1	8.60230636417874
MRPL9	5.48544559529712
TDRKH	54.7631262803703
THEM4	4.99726291563092
AL450992.2	10.121657661089
AL450992.3	2.79396476375573
S100A10	1.07620731582815
AL450992.1	4.47179800641424
S100A11	0.762451695908838
FLG-AS1	31.6069577408127
S100A9	0.433984691321483
S100A12	1.88829907940443
S100A8	0.529729407672199
S100A6	0.569367588238806
S100A4	0.562766816154783
S100A13	15.1581305863107
AL162258.2	5.36666853612973
CHTOP	2.8176932881841
SNAPIN	4.69112303906419
ILF2	2.64146566599466
INTS3	2.45858623876688
AL513523.4	0
AL513523.3	0
SLC27A3	2.57515908293656
GATAD2B	1.20925822151477
AL358472.5	4.54148845195464
DENND4B	1.65848723343411
CRTC2	4.0988391638648
SLC39A1	3.97950489493714
AL358472.4	11.135514372603
CREB3L4	0
JTB	2.35150892046428
AL358472.2	0
RAB13	7.18548893559241
RPS27	0.395624062300529
NUP210L	6.87421816092803
TPM3	0.783246215009927
C1orf189	38.7169192113987
C1orf43	2.42422195585111
UBAP2L	2.0199404561381
HAX1	2.4368759515642
ATP8B2	7.07006514700983
IL6R-AS1	31.6069577408126
IL6R	1.04001469514347
SHE	0
TDRD10	54.7631262803718
UBE2Q1	4.21637015853615
ADAR	0.93314029837026
KCNN3	0
PMVK	3.21952923554452
AL451085.1	0
PBXIP1	3.33277871243936
PYGO2	5.27575596455621
AL451085.2	0
SHC1	3.47900464106275
CKS1B	7.62898489975389
FLAD1	4.38313026908562
ZBTB7B	2.45083800565306
DCST2	9.94985816797457
DCST1	0
ADAM15	2.48210758048809
EFNA4	8.29259404902169
EFNA3	0
SLC50A1	4.05119956200279
DPM3	3.37694150529354
KRTCAP2	2.41452249393235
TRIM46	0
MUC1	0
AC234582.1	0
THBS3	4.11335123347317
MTX1	4.04303342380992
GBA	3.54242645765179
FAM189B	7.68112446946453
SCAMP3	2.89226577777425
CLK2	3.10442079152271
FDPS	2.36632675822545
RUSC1-AS1	9.63066336593254
RUSC1	7.18548893559242
ASH1L	0.620871873225465
ASH1L-AS1	8.71336627946304
MSTO1	6.99997657164357
AL353807.5	2.28441421486224
YY1AP1	1.70544345258382
DAP3	1.84136231434695
GON4L	1.46805862034321
SYT11	6.35208581214335
RIT1	2.65688409095856
KHDC4	2.03304693576661
ARHGEF2	1.67814418968204
AL355388.2	54.7631262803719
AL355388.1	0
AL355388.3	9.19040359109506
SSR2	1.82479414570908
UBQLN4	6.40618178148503
LAMTOR2	2.43290496161207
LMNA	1.9066267715778
SEMA4A	2.0814629733368
SLC25A44	4.40750283247769
PMF1	2.28839461279968
BGLAP	0
PAQR6	10.1216576610889
SMG5	2.04044892206462
TMEM79	6.45737356175298
GLMP	4.19453586792966
CCT3	2.49645684932758
TSACC	8.82876229395352
RHBG	0
C1orf61	54.7631262803702
MEF2D	1.54105905340168
IQGAP3	0
NAXE	5.30219185702625
GPATCH4	3.93190145984156
CRABP2	54.7631262803704
ISG20L2	2.64687709885889
RRNAD1	3.82755309637034
MRPL24	4.49892634408078
HDGF	2.27427717288716
PRCC	2.84440907124196
AL590666.5	0
SH2D2A	54.7631262803719
NTRK1	0
ARHGEF11	1.49815656904183
ETV3L	54.7631262803716
ETV3	2.40392426952748
FCRL3	9.72106367577266
AL356276.1	0
FCRL2	31.6069577408127
FCRL1	11.4484093365284
CD1D	2.14727368325289
CD1A	0
CD1C	7.3397094248888
CD1B	54.7631262803708
CD1E	0
MNDA	0.508155399384735
PYHIN1	6.71358764733615
IFI16	0.772933243887619
AIM2	2.61551290568854
FCER1A	0
DUSP23	4.21239109169836
FCRL6	31.6069577408127
SLAMF8	5.78764600807614
AL590560.2	0
VSIG8	0
AL590560.3	0
CFAP45	6.64863887015141
AL590560.5	0
TAGLN2	1.18260444067922
LINC01133	54.7631262803715
KCNJ10	0
PIGM	3.81048909324156
AL121987.1	54.7631262803707
IGSF8	5.61108480556119
ATP1A4	0
CASQ1	54.7631262803706
AL121987.2	0
PEA15	3.05095609228731
DCAF8	1.7260526487274
AL139011.1	0
PEX19	5.87909709238612
COPA	1.06104943217132
NCSTN	2.19808513075369
NHLH1	0
SLAMF6	7.751156000092
AL138930.1	0
CD84	2.39464682058244
SLAMF1	7.51054979745456
AL121985.1	3.77234833762553
CD48	1.29871389844326
SLAMF7	3.4886568094695
LY9	4.49085604051691
CD244	2.5217877594954
F11R	4.9369252099191
TSTD1	4.00226443513589
USF1	1.96574208561221
ARHGAP30	1.15329150846413
PFDN2	2.42199712469655
NIT1	3.93259456517821
DEDD	4.1348104928423
UFC1	2.382646547058
AL590714.1	0
USP21	7.5294077158259
PPOX	4.20589809177255
B4GALT3	4.96054035100113
ADAMTS4	0
NDUFS2	2.795809225828
FCER1G	0.934398573163054
TOMM40L	3.87696920491943
NR1I3	0
MPZ	10.3611771545925
SDHC	2.41708572443375
AL592295.4	5.36003260269613
AL592295.5	5.73173496766346
AL592295.3	9.94985816797458
FCGR2A	1.23241965000486
HSPA6	2.674869871066
FCGR3A	3.36455760547944
FCGR3B	0
FCGR2B	3.55116576685531
FCRLA	0
DUSP12	7.60415691555415
AL359541.1	9.63066336593276
ATF6	1.00516987650195
OLFML2B	0
NOS1AP	31.6069577408126
SH2D1B	0
UHMK1	2.21199339939111
UAP1	4.47590510595373
DDR2	38.7169192114
HSD17B7	4.95383885790151
RGS5	54.7631262803715
AL499616.1	0
AL592435.1	54.7631262803721
NUF2	8.45443309789816
PBX1	38.7169192113995
LRRC52-AS1	0
AL356441.1	54.763126280372
MGST3	2.50318068108244
ALDH9A1	3.7097512495662
TMCO1	2.13974272757969
TMCO1-AS1	54.7631262803708
UCK2	3.46429877108266
AL358115.1	54.7631262803703
FAM78B	38.7169192113996
AL596087.2	0
AL583804.1	0
LINC01675	38.7169192113995
POGK	2.80722902480687
TADA1	4.79497091785095
GPA33	54.76312628037
POU2F1	1.48824617807263
AL136984.1	0
CD247	3.38976161515473
AL359962.2	0
CREG1	2.48202448531812
AL031733.2	0
RCSD1	0.747469456348529
MPZL1	2.68770959021715
ADCY10	0
MPC2	3.24442869867794
DCAF6	1.65814791071008
GPR161	54.7631262803718
TIPRL	3.20716755518858
SFT2D2	1.38743145749665
TBX19	3.46341853376138
XCL2	38.7169192113999
XCL1	54.7631262803702
LINC00970	54.763126280372
ATP1B1	6.45540248962588
NME7	3.96395531600729
Z99758.1	54.7631262803717
BLZF1	2.66605047237142
CCDC181	0
SLC19A2	3.47065660900007
Z99572.1	0
F5	3.04582523473778
SELP	0
C1orf112	3.65895408711575
SELL	1.33495019096789
METTL18	10.121657661089
SCYL3	3.30944814270206
KIFAP3	2.79510988487788
GORAB	5.15857829891141
BX284613.2	0
FMO4	6.47870298531774
PRRC2C	0.700852387156408
MYOCOS	0
VAMP4	3.57751992032882
EEF1AKNMT	5.71058684899343
DNM3	5.07308001916964
PIGC	4.09844701181599
C1orf105	0
SUCO	1.44065284156785
FASLG	0
AL645568.1	2.50964788273866
PRDX6	2.56795879507541
KLHL20	1.87921736893513
CENPL	0
DARS2	5.47767660109649
GAS5	1.84768807740963
ZBTB37	3.76048942021592
SERPINC1	0
RC3H1	0.818805653799669
RC3H1-IT1	0
LINC02776	8.49531672671
RABGAP1L-DT	54.7631262803704
RABGAP1L	0.538032625169359
RABGAP1L-IT1	7.09894300733236
Z99127.1	5.01757814660155
Z99127.4	4.08376668746749
CACYBP	3.57988150359074
MRPS14	4.30098596527905
KIAA0040	2.37329362256186
LINC02803	4.46561693006182
COP1	0.37770299399179
AL590723.1	0
AL591043.2	7.27565844937978
PAPPA2	0
AL136114.1	54.7631262803707
SEC16B	54.7631262803703
RASAL2	4.23279519432749
RALGPS2	3.05201380529148
ANGPTL1	8.74991817815113
FAM20B	2.1850978631995
TOR3A	3.03729012677302
ABL2	2.11815646013574
SOAT1	1.37927582291065
AXDND1	0
TOR1AIP2	2.01507801185803
AL353708.3	0
TOR1AIP1	2.00857103017014
AL353708.1	0
CEP350	1.03149974689323
QSOX1	1.68207367180554
LHX4	8.82876229395344
ACBD6	1.51121938288422
XPR1	1.30018446520472
KIAA1614	0
AL162431.1	8.29259404902166
KIAA1614-AS1	0
STX6	2.26390711996707
MR1	2.10065437395028
IER5	1.90547002704469
CACNA1E	38.7169192114008
LINC01344	5.24986819210163
GLUL	1.32534803322311
RGSL1	0
RNASEL	4.12625666600192
NPL	1.69354836631227
AL355999.1	8.49531672671
DHX9	1.50325922289185
LAMC1	31.6069577408126
NMNAT2	0
SMG7-AS1	8.49531672671
SMG7	1.22410945517071
NCF2	0.809632580162966
ARPC5	1.18061962503217
RGL1	3.66462636263812
COLGALT2	0
TSEN15	3.90685899353095
AL158011.1	0
C1orf21	7.2668903831772
EDEM3	1.49096984102871
NIBAN1	1.15603707924748
RNF2	2.67271242096638
TRMT1L	2.80258114896635
SWT1	3.30292167992196
IVNS1ABP	1.54106992669777
AL078644.2	54.7631262803704
LINC01350	31.6069577408126
TPR	1.17680118144213
ODR4	1.77382069708515
AL096803.2	6.69671099047007
PDC	54.7631262803713
PTGS2	3.05882756190542
PACERR	0
PLA2G4A	1.32634458925009
ERVMER61-1	7.13979961526807
LINC01035	0
BRINP3	0
AL138927.1	54.7631262803706
RGS18	1.44249759302724
AL390957.1	2.64463954394763
RGS1	8.1768319982614
AL136454.1	38.7169192114008
RGS2	0.73927764243028
UCHL5	2.93136476841204
RO60	2.08484261020058
GLRX2	4.75729842101467
CDC73	1.23825418850632
B3GALT2	0
LINC01031	54.7631262803705
AL136456.1	9.8419262164378
KCNT2	0
CFH	31.6069577408127
ZBTB41	3.9993476700578
CRB1	0
DENND1B	1.29681138707725
AL365258.1	0
C1orf53	54.7631262803716
NEK7	1.01578479320922
AL450352.1	54.763126280372
PTPRC	0.162647767338014
AL157402.2	2.20203126897484
MIR181A1HG	1.53307123451458
NR5A2	0
LINC00862	5.59478920940634
AC104461.1	6.66460055180456
ZNF281	2.5796827581503
KIF14	38.7169192113986
DDX59	3.87398292157347
DDX59-AS1	6.6486388701514
CAMSAP2	3.58392712153063
KIF21B	5.05440670365607
TMEM9	7.38615110709315
CSRP1	4.03015423889083
AC096677.1	5.20145820805753
NAV1	4.74038104343538
IPO9-AS1	5.8640694546848
IPO9	1.88084603983119
SHISA4	0
LMOD1	0
TIMM17A	2.06718474212418
RNPEP	1.93750255790305
ELF3-AS1	5.09351114364688
ELF3	54.76312628037
ARL8A	2.2926973630499
PTPN7	4.56481037470303
LGR6	38.7169192114005
UBE2T	0
PPP1R12B	1.35444888786863
SYT2	0
KDM5B	2.4194892102537
PCAT6	0
RABIF	3.2988681930791
KLHL12	3.85305388442627
ADIPOR1	2.13234059136028
CYB5R1	3.07270634821428
TMEM183A	2.85533630606498
PPFIA4	5.55852464449157
ADORA1	0
CHIT1	38.7169192114008
LINC01353	8.74991817815113
LINC01136	7.92650369174621
BTG2	1.49295668708583
ATP2B4	2.23112109734651
LAX1	7.07006514700984
ZC3H11A	13.2465193277522
ZBED6	10.760153077655
SNRPE	2.77062232292931
REN	0
PLEKHA6	0
AL606489.1	3.04119042124496
PPP1R15B	1.41836098210936
PIK3C2B	9.33996629396483
MDM4	1.02772067917445
AL512306.3	6.43180132802756
LRRN2	0
AL512306.2	0
NFASC	0
CNTN2	0
TMEM81	0
RBBP5	3.46513552035396
DSTYK	1.9380943415183
TMCC2	0
NUAK2	2.62817540389075
LEMD1	0
CDK18	5.70467010360076
MFSD4A	7.33970942488875
ELK4	2.26795245452125
NUCKS1	1.66240835629389
RAB29	2.82022908711735
SLC41A1	10.4933688541536
SLC26A9	0
RHEX	54.7631262803717
FAM72A	6.43180132802764
SRGAP2	0.815356917431945
IKBKE	2.61615992913034
C1orf147	5.03852605102735
AC244034.2	54.7631262803714
RASSF5	1.60932714880682
EIF2D	3.34186646218041
DYRK3	10.4933688541535
MAPKAPK2	1.46130943710605
IL10	0
IL19	38.7169192114003
IL24	0
FCMR	4.02722385581222
PFKFB2	5.98310704195097
YOD1	5.6110848055612
AL596218.1	0
CD55	0.885310061512414
CR1	1.50015395748174
AL137789.1	3.59060988235614
CR1L	5.43482483362138
CD46	1.03886949656141
MIR29B2CHG	1.75334422540318
PLXNA2	4.01670628337504
LAMB3	38.7169192114009
HSD11B1-AS1	10.3025499513403
G0S2	7.5846270467831
HSD11B1	0
TRAF3IP3	1.33504340286313
C1orf74	0
UTP25	4.96313189345726
SYT14	0
HHAT	4.14319839888789
KCNH1	54.7631262803713
RCOR3	1.61977782816584
TRAF5	5.19898157298399
LINC00467	5.12384772329251
SLC30A1	4.7335174274389
LPGAT1	1.0164335139399
LPGAT1-AS1	54.7631262803718
INTS7	3.0827917252377
DTL	38.7169192113995
LINC02608	0
PPP2R5A	1.47684854348324
AL360091.3	3.09735918822878
PACC1	2.86984515347038
NENF	4.86160386741073
AC092803.2	0
LINC01740	0
AC092803.1	5.33681135871927
AC092803.4	0
ATF3	0.982275679825897
FAM71A	0
LINC02773	54.7631262803708
BATF3	6.27460962854427
NSL1	2.1337626189785
TATDN3	2.52906767715102
SPATA45	0
FLVCR1-DT	7.13045156309917
FLVCR1	3.42423614948411
VASH2	0
ANGEL2	2.33895840451246
RPS6KC1	0.982511358917825
AL592402.1	0
LINC02775	0
SMYD2	3.6379883949016
PTPN14	0
CENPF	39.6965183000589
KCTD3	4.56982652361264
USH2A	0
ESRRG	0
GPATCH2	1.67980746594269
SPATA17	0
RRP15	3.69372895593151
TGFB2	54.7631262803705
C1orf143	0
LYPLAL1-DT	0
LYPLAL1	1.79479482556403
AC096642.1	0
ZC3H11B	0
SLC30A10	0
EPRS	2.25048058736843
BPNT1	7.07006514700982
IARS2	2.50070885771862
RAB3GAP2	1.31306258234779
C1orf115	0
MARC2	54.7631262803722
MARC1	3.07362583202268
LINC01352	38.7169192114002
HLX-AS1	3.67577420155283
HLX	3.00897567676082
DUSP10	2.29743287817552
LINC01655	5.91545371497438
LINC02257	5.05090560763677
LINC02474	54.7631262803718
LINC01705	54.76312628037
AL356108.1	0
AL513314.2	8.19643167524302
TAF1A	6.13394684448929
TAF1A-AS1	38.7169192113992
MIA3	2.01183383312862
AL592148.3	9.94985816797477
AIDA	3.19512897061105
BROX	2.70611201009742
FAM177B	10.17744280398
AL392172.1	5.09100723046279
DISP1	4.08514664933149
AL929091.1	54.7631262803705
TLR5	2.22659918553821
SUSD4	25.006564653297
CAPN2	1.41557886712858
TP53BP2	1.40736894734856
AC138393.3	54.7631262803718
FBXO28	2.1263737997732
DEGS1	2.78726132660446
AC092809.2	0
NVL	2.31495708729013
CNIH4	2.20516340939388
WDR26	1.16973893235029
CNIH3	6.96464141105978
DNAH14	54.7631262803712
LBR	1.93366542694624
AC092811.1	0
ENAH	14.106724945264
AC099066.2	31.6069577408127
AC099066.1	0
SRP9	2.33749877693709
EPHX1	5.33297179974037
AL591895.1	4.32684543410319
TMEM63A	1.95006648052682
LEFTY1	0
PYCR2	3.72649162807864
SDE2	2.12734286732247
AL512343.2	5.79562187408465
H3F3A	0.501388955148515
LINC01703	54.7631262803712
ACBD3	1.97571922756351
ACBD3-AS1	54.7631262803715
LIN9	6.0482243517353
PARP1	2.55147023340857
ITPKB	2.19835908307505
ITPKB-AS1	8.49531672671
PSEN2	8.49531672671
COQ8A	3.0264383914042
CDC42BPA	6.17747366534026
ZNF678	3.90343958391318
SNAP47	4.96964074484484
JMJD4	6.12055628045298
WNT3A	54.7631262803721
ARF1	0.936127827102295
C1orf35	3.28263678452984
MRPL55	3.67858533977129
GUK1	2.00436897350093
GJC2	0
IBA57-DT	0
IBA57	4.81674110791587
OBSCN-AS1	0
OBSCN	7.72996895843385
AL353593.1	0
TRIM11	3.33902502162503
AL139288.1	0
TRIM17	9.63066336593268
HIST3H2A	54.7631262803717
HIST3H2BB	0
RNF187	3.12020824982679
RHOU	3.05312794339448
LINC02814	0
AL162595.1	0
RAB4A	3.00087252357432
AL117350.1	0
CCSAP	3.25708348881576
NUP133	2.16074117833754
AL121990.1	10.4933688541534
ABCB10	2.76801993406987
TAF5L	3.50863742336833
URB2	5.69361857849906
GALNT2	1.3548310877406
AL136988.2	7.11611081148473
PGBD5	38.7169192114006
COG2	2.75793434264447
AL158214.2	0
C1orf198	54.7631262803716
AL118511.1	0
AL118511.4	54.7631262803706
TTC13	1.97004814997906
ARV1	7.39616041160215
FAM89A	6.59801572171183
C1orf131	3.66754256879014
GNPAT	2.17229408038387
EXOC8	5.68443969354909
SPRTN	4.03322548960002
EGLN1	2.34850256734641
AL445524.1	6.08645329179269
TSNAX	2.24308119513005
LINC00582	0
DISC1	0.646817480157342
AL136171.2	2.60162596156111
DISC1-IT1	0
SIPA1L2	2.93689207799081
MAP10	54.7631262803717
NTPCR	4.48824813941223
PCNX2	2.45914264659375
MAP3K21	5.2608958492174
KCNK1	0
SLC35F3	5.2747565888966
COA6-AS1	4.631310984203
COA6	4.31163069816172
TARBP1	2.53228443712833
IRF2BP2	1.79241430417516
AL160408.2	54.7631262803713
LINC01132	0
AL391832.4	10.7601530776549
AL391832.2	5.56733974731
AL391832.3	0
TOMM20	2.22771154502678
RBM34	6.43822142783118
ARID4B	0.700539433027807
GGPS1	5.58925025998993
TBCE	6.13265045589185
TBCE.1	5.4776766010965
B3GALNT2	3.71261447744282
GNG4	54.763126280371
LYST	0.306597453737944
LINC02768	54.7631262803719
NID1	3.57726390550919
GPR137B	2.48662976105647
ERO1B	1.80265979525575
EDARADD	8.82876229395333
LGALS8	1.79888909655342
LGALS8-AS1	0
AL359921.1	5.97776833925173
HEATR1	2.92315780696326
ACTN2	54.7631262803706
MTR	1.97758114398736
RYR2	0
MTRNR2L11	9.33996629396494
CHRM3	0
CHRM3-AS2	7.0974642408774
FMN2	0
GREM2	31.6069577408126
RGS7	54.7631262803712
AL359764.2	0
FH	4.39293213407167
KMO	2.06224144109566
OPN3	4.50856536649334
CHML	3.75137822512437
WDR64	0
EXO1	0
PLD5	54.7631262803709
AL591686.2	0
CEP170	1.19833603443973
AL606534.1	54.763126280371
SDCCAG8	1.10461724412077
AKT3	2.3313299767872
LINC02774	0
ZBTB18	2.75848306960748
C1orf100	0
AL645465.1	4.18938413514198
ADSS	1.92662650625241
CATSPERE	4.80879375081174
DESI2	2.4667329236683
BX323046.2	0
COX20	2.41149779377907
HNRNPU	0.702873354021946
BX323046.1	0
AL356512.1	4.37631140428608
EFCAB2	1.24755894408612
KIF26B	6.17236110178889
SMYD3	2.13635470174958
AC118555.1	0
AC092801.1	0
TFB2M	4.883310165424
CNST	1.87888464755764
AL591623.1	0
SCCPDH	4.76552413190486
LINC01341	0
AHCTF1	1.29021171795954
ZNF695	54.7631262803702
ZNF670	5.14812387554
ZNF669	5.76367137609376
ZNF124	2.09368558107916
AL390728.6	2.8184141320184
AL390728.5	4.58295228845778
ZNF496	3.46313980103463
AC104335.1	0
NLRP3	1.07804062799352
OR2B11	0
GCSAML	31.6069577408126
OR2C3	0
AL390860.1	38.716919211401
TRIM58	54.7631262803713
OR2L2	0
LYPD8	0
SH3BP5L	4.08015401768141
ZNF672	3.4075330263475
ZNF692	6.00066569649918
PGBD2	7.01959272095731
AC079779.1	0
SH3YL1	3.62762286541149
ACP1	3.25798394223668
ALKAL2	0
AC079779.2	0
TMEM18	4.35504491649476
AC092159.2	0
SNTG2	38.7169192114005
PXDN	0
MYT1L	0
AC011995.2	0
EIPR1	2.54534365207009
TRAPPC12	1.70465208224499
TRAPPC12-AS1	0
ADI1	3.12667495995797
AC231981.1	0
AC108488.1	0
RNASEH1	2.93033080440633
RNASEH1-AS1	10.9086974376651
AC108488.3	9.07375385620898
RPS7	0.890018605247077
SILC1	0
LINC00487	54.7631262803704
NRIR	2.74862947119322
CMPK2	2.25981684812105
RSAD2	2.3987497393025
RNF144A-AS1	0
RNF144A	4.17886960213454
AC068481.1	54.7631262803701
LINC01871	6.87421816092814
LINC00298	54.7631262803702
LINC00299	6.84443574632651
LINC01814	10.121657661089
ID2-AS1	9.94985816797482
ID2	1.34434741265745
KIDINS220	1.10995157068758
MBOAT2	3.30647661832229
ASAP2	3.2347371582609
ITGB1BP1	2.64969466216038
CPSF3	2.82980250876117
IAH1	3.1285603393382
ADAM17	0.979039969521538
AC080162.1	4.17626941651303
AC073195.1	6.80756727174334
YWHAQ	1.37005051447652
TAF1B	2.30516700455974
AC010969.2	9.78641255785539
AC010969.3	0
GRHL1	54.7631262803704
AC104794.3	5.33241535292674
KLF11	3.20621107762497
RRM2	38.7169192114
HPCAL1	1.32297705787845
ODC1	2.43014931539548
ODC1-DT	54.7631262803708
NOL10	1.70226304931873
AC007314.1	0
RN7SL832P	8.82876229395335
ATP6V1C2	54.7631262803704
PDIA6	2.25606197229063
C2orf50	0
SLC66A3	2.28305478891556
ROCK2	1.48825754534774
AC099344.3	0
E2F6	5.54337088990803
GREB1	54.7631262803711
LPIN1	2.45167185328397
MIR3681HG	7.29930248730936
TRIB2	9.33996629396495
AC064875.1	0
LINC00276	0
AC068286.2	54.763126280372
NBAS	1.15643396397452
DDX1	2.3904403068527
GACAT3	0
AC104623.1	54.7631262803719
FAM49A	0.556894493045777
VSNL1	0
SMC6	2.17717975282299
GEN1	4.47146349582764
KCNS3	0
RDH14	5.18927835403543
AC130814.1	0
LINC01376	4.50137085994492
LINC00954	5.25886998907834
TTC32	4.51931050362726
AC013400.1	54.7631262803702
WDR35	6.497463961155
LAPTM4A	1.72404210662203
PUM2	0.817774092966099
RHOB	1.63481277893467
HS1BP3	3.21998351556756
AC012065.4	54.7631262803714
LDAH	2.72469859537619
AC018742.1	0
AC096570.1	0
KLHL29	7.17203045334291
AC009242.1	0
ATAD2B	0.833857840341971
UBXN2A	1.85499056360555
MFSD2B	31.6069577408126
WDCP	54.763126280371
FKBP1B	0
SF3B6	2.70013349636031
FAM228B	2.01913678964717
TP53I3	4.86888116407224
PFN4	54.7631262803715
FAM228A	0
ITSN2	0.692275381687884
AC009228.1	8.2925940490217
NCOA1	0.596577806022023
PTRHD1	5.09774809853162
CENPO	7.30205394513328
ADCY3	4.20599532418114
DNAJC27	3.22063356085314
DNAJC27-AS1	6.03993106743521
EFR3B	0
POMC	6.62558800564146
DNMT3A	2.5634177559278
AC012074.1	0
DTNB	2.29735860250044
AC104699.1	0
ASXL2	1.15683598173669
KIF3C	9.33996629396492
RAB10	0.805412779604845
GAREM2	0
HADHA	1.65440028761744
HADHB	1.43726787459195
AC010896.1	8.74991817815127
ADGRF3	6.70987964820129
SELENOI	2.00773529997074
OTOF	8.82876229395347
KCNK3	0
SLC35F6	3.98703125057319
CENPA	5.34426190439186
AC013472.2	54.7631262803722
MAPRE3	6.03157048082819
TMEM214	4.46732966848705
AGBL5	4.07679926202854
OST4	1.83220895217801
EMILIN1	0
KHK	38.7169192114
ABHD1	10.5550882798694
PREB	4.92593870075996
SLC5A6	7.31745359086068
ATRAID	3.74740892003715
CAD	6.13927498172955
UCN	0
MPV17	2.82417890052699
GTF3C2	2.51431430002626
GTF3C2-AS1	0
AC074117.1	7.60415691555418
EIF2B4	3.54955314462064
SNX17	2.17253772372037
ZNF513	5.58000160574759
PPM1G	2.19713080363294
NRBP1	2.04536833492915
KRTCAP3	0
IFT172	5.04252894126648
ZNF512	2.8991739129189
CCDC121	0
GPN1	4.37943679604162
SUPT7L	3.37693990023627
SLC4A1AP	2.59321306008134
MRPL33	2.55579065874553
RBKS	3.0247757312713
BABAM2	0.954376967295253
AC093690.1	6.86305193837581
AC104695.2	2.34618298012507
FOSL2	1.3460497007961
AC104695.4	3.33453017896679
PLB1	2.81977687683617
AC074011.1	31.6069577408126
AC092164.1	3.66833904903334
PPP1CB	0.888777695788335
SPDYA	4.89317147882837
TRMT61B	3.79713683928059
WDR43	1.59321076713449
TOGARAM2	9.11474978211476
CLIP4	1.46128742185475
ALK	5.71846651029926
AC016907.2	0
YPEL5	1.06128992517613
LBH	4.4912203548321
LCLAT1	3.20381645517655
